,index,rt,stimulus,key_press,name_x,trial_type,trial_index,time_elapsed,internal_node_id,response,certainty,char,set,transposition,order,shift_amount,shift_position,probe_pitches,shifted_pitches,swapped_pitches,shift_direction,question_num,has_decoy,subject,sona_x,block,time,malformed,option_1,option_2,chose,Unnamed: 0,subject_age,Did this strategy change throughout the task?,How did you listen to the task?,"If you have had musical training, how old were you during this period (i.e., age-range)?",What is your first language?,Did you notice any change in the music? Elaborate,Q15 - Parent Topics,Q15 - Topics,How did you arrive at this experiment?,What is your first language (if other)?,"Did you notice any particular changes in the music? In other words, did you base your discriminations on specific features of the melodies?",subject_gender,How did your strategy change throughout the task?,Would you consider yourself a musical person? (0-10),How many years of formal musical training do you have?,Do you play any instruments (with or without formal training)?,Which instruments do you play (if any)?,I understood the instructions of the task,I found the task difficult,What general strategy (if any) did you use to judge the similarity across the melodies?,RecordedDate,sona_y,understood task,I7_count,I5_count,I1_count,I11_count,name_y,id,triads,propriety,lerdahl_instable_modes,unique_step_sizes,IC1,IC2,IC3,IC4,IC5,IC6,IV_sum,num_of_trichords,total_trichords,num_of_triads,consecutive_semitones,subset_of_diatonic,cardinality,step_mean_error,step_mean_error_cents,unevenness,binary_unevenness,subset_of_MOLT,num_of_transpositions,dissonance_min,dissonance_max,dissonance_med,dissonance_mean,violations,role_clarity,motive_strength,lev_penta,lev_dia,stackable_in_3rds,fully_scalar,imperfections,area,inverse_cardinal,prime_form,diatonic_parents,harmonicm_parents,melodicm_parents,unique_diads,total_diads,sameness_quotient,coherence_quotient,note2,note3,note4,note5,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,necklace_family,necklace_family_members,evenness_of_spread,step_similarity,constituent_similarity,roughness,cardinality_variety_ratio,mode_variance,differences,ambiguities,contradictions,virtual_cardinality,edo,fragment1_name,fragment2_name,step_mean_error_min,step_mean_error_max,runs,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,rahn_differences,rahn_contradictions,rahn_ambiguities,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,symmetry_distinct_triads,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,tonal_entropy,key_r,section
10,322,1498.7300000502728,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,32,65841,0.0-32.0,2nd,high,L,0 2 4 5 6,-3,"['shifted', 'swapped']",-1,7,9 3 2 -1 1 3 -3 9 2 3 9 -1,9 3 2 -1 1 3 -3 8 2 3 9 -1,9 3 2 -1 1 -3 3 9 2 3 9 -1,down,21,False,SSS0005,39476,3,2020-09-16 16:51:03.698000+00:00,,shifted,swapped,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,1,0,2,0,117,43,0,improper,1,3,2,3,1,2,1,1,10,9,12,5,2,False,5,1.44,144,4.533333333,1.566666667,3,12,0.18600656,0.416308076,0.290885485,0.289611233,6,0.4,6,2,3,False,True,4,0.434819391,87,0,0,0,0,6,14,0.1,0.16,2,4,5,6,21,21,23,4,"3,4,5,6",15,6 2 2 1 1,6,0.012222222,0.76,0.666666667,0.289611233,0.657142857,220,36,7,14,7,12,S6-23,S6-1,0,5,3,100,"100,200,600",0.003472222,0.0,36,14,7,0.071428571,21,27,1.285714286,6,9,2,1,0,"0,2,4,5,6",12-117,"0,2,4,5,6",12-117,"0,4,8,10,12",24-5393,2.000223827,0.5208645323244878,0.0
11,302,2430.575000005774,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,32,68615,0.0-32.0,2nd,high,L,0 2 4 5 6,1,"['swapped', 'shifted']",-1,6,7 6 13 7 3 6 13 7 6 5 6 3,7 6 13 7 3 6 12 7 6 5 6 3,7 6 13 7 3 13 6 7 6 5 6 3,down,21,False,SSS0005,39476,2,2020-09-16 16:43:15.130000+00:00,,swapped,shifted,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,2,0,4,0,117,43,0,improper,1,3,2,3,1,2,1,1,10,9,12,5,2,False,5,1.44,144,4.533333333,1.566666667,3,12,0.18600656,0.416308076,0.290885485,0.289611233,6,0.4,6,2,3,False,True,4,0.434819391,87,0,0,0,0,6,14,0.1,0.16,2,4,5,6,21,21,23,4,"3,4,5,6",15,6 2 2 1 1,6,0.012222222,0.76,0.666666667,0.289611233,0.657142857,220,36,7,14,7,12,S6-23,S6-1,0,5,3,100,"100,200,600",0.003472222,0.0,36,14,7,0.071428571,21,27,1.285714286,6,9,2,1,0,"0,2,4,5,6",12-117,"0,2,4,5,6",12-117,"0,4,8,10,12",24-5393,2.000223827,0.5301221807006948,0.0
12,291,812.2849999926984,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,134,390662,0.0-134.0,2nd,high,L,0 2 4 5 6,-2,"['shifted', 'swapped']",1,6,3 -2 0 -2 2 10 4 2 -2 2 3 -2,3 -2 0 -2 2 10 5 2 -2 2 3 -2,3 -2 0 -2 2 4 10 2 -2 2 3 -2,up,111,False,SSS0005,39476,1,2020-09-16 16:32:37.357000+00:00,,shifted,swapped,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,2,1,0,117,43,0,improper,1,3,2,3,1,2,1,1,10,9,12,5,2,False,5,1.44,144,4.533333333,1.566666667,3,12,0.18600656,0.416308076,0.290885485,0.289611233,6,0.4,6,2,3,False,True,4,0.434819391,87,0,0,0,0,6,14,0.1,0.16,2,4,5,6,21,21,23,4,"3,4,5,6",15,6 2 2 1 1,6,0.012222222,0.76,0.666666667,0.289611233,0.657142857,220,36,7,14,7,12,S6-23,S6-1,0,5,3,100,"100,200,600",0.003472222,0.0,36,14,7,0.071428571,21,27,1.285714286,6,9,2,1,0,"0,2,4,5,6",12-117,"0,2,4,5,6",12-117,"0,4,8,10,12",24-5393,2.000223827,0.7463166717853302,0.0
13,299,1704.6850000042468,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,222,556796,0.0-222.0,2nd,high,L,0 1 4 5 7,1,"['swapped', 'shifted']",-1,6,5 8 5 8 1 6 5 2 1 2 5 2,5 8 5 8 1 6 4 2 1 2 5 2,5 8 5 8 1 5 6 2 1 2 5 2,down,191,False,SSS0005,39476,1,2020-09-16 16:32:37.357000+00:00,,swapped,shifted,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,1,1,3,0,179,24,1,improper,1,4,2,1,2,2,2,1,10,10,10,5,1,False,5,1.28,128,3.066666667,1.366666667,3,12,0.179301228,0.319855577,0.276677327,0.242810034,6,1.2,6,3,3,False,False,3,0.535719582,205,1,0,1,0,6,15,0.1,0.44,1,4,5,7,22,22,24,4,"2,3,5,6",16,5 3 2 1 1,12,0.006111111,0.786666667,0.791666667,0.242810034,0.633333333,160,36,5,9,6,12,S7-27,S5-1,0,5,5,100,"100,200,300,500",0.004145408,0.0,36,9,5,0.056818182,22,27,1.227272727,6,10,2,2,1,"0,1,4,5,7",12-179,"0,1,4,5,7",12-179,"0,2,8,10,14",24-17669,2.045002448,0.5478044530274991,0.0
14,304,1606.2049999600276,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,54,113742,0.0-54.0,1st,high,A,0 1 4 5 7,1,"['shifted', 'swapped']",1,7,6 8 2 8 2 8 5 2 1 5 13 8,6 8 2 8 2 8 5 3 1 5 13 8,6 8 2 8 2 5 8 2 1 5 13 8,up,41,False,SSS0005,39476,2,2020-09-16 16:43:15.130000+00:00,,shifted,swapped,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,1,1,0,179,24,1,improper,1,4,2,1,2,2,2,1,10,10,10,5,1,False,5,1.28,128,3.066666667,1.366666667,3,12,0.179301228,0.319855577,0.276677327,0.242810034,6,1.2,6,3,3,False,False,3,0.535719582,205,1,0,1,0,6,15,0.1,0.44,1,4,5,7,22,22,24,4,"2,3,5,6",16,5 3 2 1 1,12,0.006111111,0.786666667,0.791666667,0.242810034,0.633333333,160,36,5,9,6,12,S7-27,S5-1,0,5,5,100,"100,200,300,500",0.004145408,0.0,36,9,5,0.056818182,22,27,1.227272727,6,10,2,2,1,"0,1,4,5,7",12-179,"0,1,4,5,7",12-179,"0,2,8,10,14",24-17669,2.045002448,0.5462012541962122,0.0
15,306,3019.320000021253,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,76,163164,0.0-76.0,2nd,high,L,0 1 4 5 7,2,"['swapped', 'shifted']",-1,7,2 3 2 7 6 2 9 14 2 14 2 6,2 3 2 7 6 2 9 13 2 14 2 6,2 3 2 7 6 9 2 14 2 14 2 6,down,61,False,SSS0005,39476,2,2020-09-16 16:43:15.130000+00:00,,swapped,shifted,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,1,2,3,0,179,24,1,improper,1,4,2,1,2,2,2,1,10,10,10,5,1,False,5,1.28,128,3.066666667,1.366666667,3,12,0.179301228,0.319855577,0.276677327,0.242810034,6,1.2,6,3,3,False,False,3,0.535719582,205,1,0,1,0,6,15,0.1,0.44,1,4,5,7,22,22,24,4,"2,3,5,6",16,5 3 2 1 1,12,0.006111111,0.786666667,0.791666667,0.242810034,0.633333333,160,36,5,9,6,12,S7-27,S5-1,0,5,5,100,"100,200,300,500",0.004145408,0.0,36,9,5,0.056818182,22,27,1.227272727,6,10,2,2,1,"0,1,4,5,7",12-179,"0,1,4,5,7",12-179,"0,2,8,10,14",24-17669,2.045002448,0.7900164553209242,0.0
16,307,1948.7450000015087,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,87,184716,0.0-87.0,1st,high,A,0 1 4 5 7,-1,"['shifted', 'swapped']",-1,7,-1 3 6 3 0 6 3 -1 11 0 4 11,-1 3 6 3 0 6 3 -2 11 0 4 11,-1 3 6 3 0 3 6 -1 11 0 4 11,down,71,False,SSS0005,39476,2,2020-09-16 16:43:15.130000+00:00,,shifted,swapped,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,1,0,0,1,179,24,1,improper,1,4,2,1,2,2,2,1,10,10,10,5,1,False,5,1.28,128,3.066666667,1.366666667,3,12,0.179301228,0.319855577,0.276677327,0.242810034,6,1.2,6,3,3,False,False,3,0.535719582,205,1,0,1,0,6,15,0.1,0.44,1,4,5,7,22,22,24,4,"2,3,5,6",16,5 3 2 1 1,12,0.006111111,0.786666667,0.791666667,0.242810034,0.633333333,160,36,5,9,6,12,S7-27,S5-1,0,5,5,100,"100,200,300,500",0.004145408,0.0,36,9,5,0.056818182,22,27,1.227272727,6,10,2,2,1,"0,1,4,5,7",12-179,"0,1,4,5,7",12-179,"0,2,8,10,14",24-17669,2.045002448,0.763999613362766,0.0
17,316,1429.8149999813177,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,186,389136,0.0-186.0,2nd,high,L,0 1 4 5 7,2,"['swapped', 'shifted']",1,7,7 2 7 6 9 2 3 7 14 3 6 9,7 2 7 6 9 2 3 8 14 3 6 9,7 2 7 6 9 3 2 7 14 3 6 9,up,161,False,SSS0005,39476,2,2020-09-16 16:43:15.130000+00:00,,swapped,shifted,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,2,2,2,1,179,24,1,improper,1,4,2,1,2,2,2,1,10,10,10,5,1,False,5,1.28,128,3.066666667,1.366666667,3,12,0.179301228,0.319855577,0.276677327,0.242810034,6,1.2,6,3,3,False,False,3,0.535719582,205,1,0,1,0,6,15,0.1,0.44,1,4,5,7,22,22,24,4,"2,3,5,6",16,5 3 2 1 1,12,0.006111111,0.786666667,0.791666667,0.242810034,0.633333333,160,36,5,9,6,12,S7-27,S5-1,0,5,5,100,"100,200,300,500",0.004145408,0.0,36,9,5,0.056818182,22,27,1.227272727,6,10,2,2,1,"0,1,4,5,7",12-179,"0,1,4,5,7",12-179,"0,2,8,10,14",24-17669,2.045002448,0.7072726988730166,0.0
18,332,1190.085000009276,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,142,287911,0.0-142.0,1st,high,A,0 1 4 5 7,-3,"['shifted', 'swapped']",-1,7,1 -3 1 4 1 -3 4 1 4 2 -3 4,1 -3 1 4 1 -3 4 0 4 2 -3 4,1 -3 1 4 1 4 -3 1 4 2 -3 4,down,121,False,SSS0005,39476,3,2020-09-16 16:51:03.698000+00:00,probe doesn't include all set's notes.,shifted,swapped,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,2,1,0,0,179,24,1,improper,1,4,2,1,2,2,2,1,10,10,10,5,1,False,5,1.28,128,3.066666667,1.366666667,3,12,0.179301228,0.319855577,0.276677327,0.242810034,6,1.2,6,3,3,False,False,3,0.535719582,205,1,0,1,0,6,15,0.1,0.44,1,4,5,7,22,22,24,4,"2,3,5,6",16,5 3 2 1 1,12,0.006111111,0.786666667,0.791666667,0.242810034,0.633333333,160,36,5,9,6,12,S7-27,S5-1,0,5,5,100,"100,200,300,500",0.004145408,0.0,36,9,5,0.056818182,22,27,1.227272727,6,10,2,2,1,"0,1,4,5,7",12-179,"0,1,4,5,7",12-179,"0,2,8,10,14",24-17669,2.045002448,0.8190644811451827,0.0
19,315,1812.7150000073016,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,175,368448,0.0-175.0,1st,high,A,0 2 4 5 6,-3,"['swapped', 'shifted']",1,6,1 3 2 -3 2 -1 -3 9 3 -3 9 -3,1 3 2 -3 2 -1 -2 9 3 -3 9 -3,1 3 2 -3 2 -3 -1 9 3 -3 9 -3,up,151,False,SSS0005,39476,2,2020-09-16 16:43:15.130000+00:00,,swapped,shifted,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,2,1,0,117,43,0,improper,1,3,2,3,1,2,1,1,10,9,12,5,2,False,5,1.44,144,4.533333333,1.566666667,3,12,0.18600656,0.416308076,0.290885485,0.289611233,6,0.4,6,2,3,False,True,4,0.434819391,87,0,0,0,0,6,14,0.1,0.16,2,4,5,6,21,21,23,4,"3,4,5,6",15,6 2 2 1 1,6,0.012222222,0.76,0.666666667,0.289611233,0.657142857,220,36,7,14,7,12,S6-23,S6-1,0,5,3,100,"100,200,600",0.003472222,0.0,36,14,7,0.071428571,21,27,1.285714286,6,9,2,1,0,"0,2,4,5,6",12-117,"0,2,4,5,6",12-117,"0,4,8,10,12",24-5393,2.000223827,0.6815826776264547,0.0
20,379,1125.7000000332482,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,219,438486,0.0-219.0,2nd,high,L,0 2 4 5 6,2,"['swapped', 'shifted']",1,7,2 7 2 7 4 14 7 4 7 2 8 14,2 7 2 7 4 14 7 5 7 2 8 14,2 7 2 7 4 7 14 4 7 2 8 14,up,191,False,SSS0005,39476,5,2020-09-16 17:07:03.179000+00:00,probe doesn't include all set's notes.,swapped,shifted,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,1,4,0,0,117,43,0,improper,1,3,2,3,1,2,1,1,10,9,12,5,2,False,5,1.44,144,4.533333333,1.566666667,3,12,0.18600656,0.416308076,0.290885485,0.289611233,6,0.4,6,2,3,False,True,4,0.434819391,87,0,0,0,0,6,14,0.1,0.16,2,4,5,6,21,21,23,4,"3,4,5,6",15,6 2 2 1 1,6,0.012222222,0.76,0.666666667,0.289611233,0.657142857,220,36,7,14,7,12,S6-23,S6-1,0,5,3,100,"100,200,600",0.003472222,0.0,36,14,7,0.071428571,21,27,1.285714286,6,9,2,1,0,"0,2,4,5,6",12-117,"0,2,4,5,6",12-117,"0,4,8,10,12",24-5393,2.000223827,0.7489962604624238,0.0
21,383,1920.1150000444613,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,43,89434,0.0-43.0,2nd,high,L,0 2 4 5 6,-1,"['swapped', 'shifted']",-1,7,11 5 11 4 11 4 1 -1 4 5 -1 1,11 5 11 4 11 4 1 -2 4 5 -1 1,11 5 11 4 11 1 4 -1 4 5 -1 1,down,31,False,SSS0005,39476,6,2020-09-16 17:14:20.939000+00:00,probe doesn't include all set's notes.,swapped,shifted,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,3,1,1,0,117,43,0,improper,1,3,2,3,1,2,1,1,10,9,12,5,2,False,5,1.44,144,4.533333333,1.566666667,3,12,0.18600656,0.416308076,0.290885485,0.289611233,6,0.4,6,2,3,False,True,4,0.434819391,87,0,0,0,0,6,14,0.1,0.16,2,4,5,6,21,21,23,4,"3,4,5,6",15,6 2 2 1 1,6,0.012222222,0.76,0.666666667,0.289611233,0.657142857,220,36,7,14,7,12,S6-23,S6-1,0,5,3,100,"100,200,600",0.003472222,0.0,36,14,7,0.071428571,21,27,1.285714286,6,9,2,1,0,"0,2,4,5,6",12-117,"0,2,4,5,6",12-117,"0,4,8,10,12",24-5393,2.000223827,0.6254598355764793,0.0
22,390,1322.214999992866,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,120,231611,0.0-120.0,2nd,high,L,0 2 4 5 6,1,"['shifted', 'swapped']",1,7,3 1 6 3 5 7 13 1 6 5 7 1,3 1 6 3 5 7 13 2 6 5 7 1,3 1 6 3 5 13 7 1 6 5 7 1,up,101,False,SSS0005,39476,6,2020-09-16 17:14:20.939000+00:00,,shifted,swapped,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,2,1,0,117,43,0,improper,1,3,2,3,1,2,1,1,10,9,12,5,2,False,5,1.44,144,4.533333333,1.566666667,3,12,0.18600656,0.416308076,0.290885485,0.289611233,6,0.4,6,2,3,False,True,4,0.434819391,87,0,0,0,0,6,14,0.1,0.16,2,4,5,6,21,21,23,4,"3,4,5,6",15,6 2 2 1 1,6,0.012222222,0.76,0.666666667,0.289611233,0.657142857,220,36,7,14,7,12,S6-23,S6-1,0,5,3,100,"100,200,600",0.003472222,0.0,36,14,7,0.071428571,21,27,1.285714286,6,9,2,1,0,"0,2,4,5,6",12-117,"0,2,4,5,6",12-117,"0,4,8,10,12",24-5393,2.000223827,0.6413382594957089,0.0
23,358,968.3799999766052,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,208,435229,0.0-208.0,1st,high,A,0 2 4 6 8,-1,"['swapped', 'shifted']",1,6,3 7 1 -1 1 5 -1 11 5 3 11 3,3 7 1 -1 1 5 0 11 5 3 11 3,3 7 1 -1 1 -1 5 11 5 3 11 3,up,181,False,SSS0005,39476,4,2020-09-16 16:59:14.773000+00:00,,swapped,shifted,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,0,0,0,341,47,0,proper,0,2,0,4,0,4,0,2,10,4,18,3,0,False,5,0.64,64,2.266666667,0.8,4,12,0.178145886,0.263786268,0.192730087,0.205213116,10,2.0,6,2,4,False,True,5,0.689161119,341,1,0,0,1,3,16,0.5,0.6,2,4,6,8,11,11,14,0,,0,4 2 2 2 2,1,0.002222222,0.893333333,0.833333333,0.205213116,1.111111111,80,20,10,0,6,12,S6-21,S6-5,0,5,2,200,"200,400",0.0,0.006944444,20,0,10,0.454545455,11,31,2.818181818,3,4,0,0,0,"0,2,4,6,8",12-341,"0,2,4,6,8",12-341,"0,4,8,12,16",24-69905,1.511078341,0.5427905416365569,0.0
