,index,rt,stimulus,key_press,name_x,trial_type,trial_index,time_elapsed,internal_node_id,response,certainty,char,transposition,order,probe_pitches,shifted_pitches,swapped_pitches,shift_direction,question_num,has_decoy,subject,sona_x,block,time,malformed,set,option_1,option_2,chose,Unnamed: 0,subject_age,Did this strategy change throughout the task?,How did you listen to the task?,"If you have had musical training, how old were you during this period (i.e., age-range)?",What is your first language?,Did you notice any change in the music? Elaborate,How did you arrive at this experiment?,What is your first language (if other)?,"Did you notice any particular changes in the music? In other words, did you base your discriminations on specific features of the melodies?",subject_gender,How did your strategy change throughout the task?,Would you consider yourself a musical person? (0-10),How many years of formal musical training do you have?,Do you play any instruments (with or without formal training)?,Which instruments do you play (if any)?,I understood the instructions of the task,I found the task difficult,What general strategy (if any) did you use to judge the similarity across the melodies?,RecordedDate,sona_y,understood task,I7_count,I5_count,I1_count,I11_count,name_y,id,triads,propriety,lerdahl_instable_modes,unique_step_sizes,IC1,IC2,IC3,IC4,IC5,IC6,IV_sum,num_of_trichords,total_trichords,num_of_triads,consecutive_semitones,subset_of_diatonic,cardinality,step_mean_error,step_mean_error_cents,unevenness,binary_unevenness,subset_of_MOLT,num_of_transpositions,dissonance_min,dissonance_max,dissonance_med,dissonance_mean,violations,segments,role_clarity,motive_strength,lev_penta,lev_dia,stackable_in_3rds,fully_scalar,imperfections,area,inverse_cardinal,prime_form,diatonic_parents,harmonicm_parents,melodicm_parents,unique_diads,total_diads,sameness_quotient,coherence_quotient,note2,note3,note4,note5,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,necklace_family,necklace_family_members,evenness_of_spread,step_similarity,constituent_similarity,roughness,cardinality_variety_ratio,mode_variance,differences,ambiguities,contradictions,virtual_cardinality,edo,fragment1_name,fragment2_name,step_mean_error_min,step_mean_error_max,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,rahn_differences,rahn_contradictions,rahn_ambiguities,symmetry,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name
10,157,1586.300000000745,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,197,488905,0.0-197.0,2nd,high,L,3,"['swapped', 'shifted']",1 7 13 7 4 1 4 7 1 4 1 10 4 1 13 10,1 7 13 7 4 1 4 7 2 4 1 10 4 1 13 10,1 7 13 7 4 1 4 1 7 4 1 10 4 1 13 10,1,171,False,ATON0007,46199,2,2023-10-02 22:01:37.168000+00:00,,diminished,swapped,shifted,shifted,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
11,155,3601.300000000745,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,175,433160,0.0-175.0,1st,high,A,2,"['swapped', 'shifted']",10 7 10 4 10 13 10 13 7 1 7 13 4 1 13 7,10 7 10 4 10 13 10 13 6 1 7 13 4 1 13 7,10 7 10 4 10 13 10 7 13 1 7 13 4 1 13 7,-1,151,False,ATON0007,46199,2,2023-10-02 22:01:37.168000+00:00,,diminished,swapped,shifted,swapped,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
12,154,2739.2000000029802,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,164,405635,0.0-164.0,2nd,high,L,-1,"['shifted', 'swapped']",1 7 13 7 10 1 10 4 7 13 7 10 7 13 10 13,1 7 13 7 10 1 10 5 7 13 7 10 7 13 10 13,1 7 13 7 10 1 10 7 4 13 7 10 7 13 10 13,1,141,False,ATON0007,46199,2,2023-10-02 22:01:37.168000+00:00,,diminished,shifted,swapped,swapped,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
13,180,3248.800000000745,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,10,27313,0.0-10.0,2nd,high,L,-2,"['swapped', 'shifted']",12 9 3 6 9 12 6 3 12 15 12 9 15 12 3 9,12 9 3 6 9 12 6 2 12 15 12 9 15 12 3 9,12 9 3 6 9 12 6 12 3 15 12 9 15 12 3 9,-1,1,False,ATON0007,46199,4,2023-10-02 22:18:35.257000+00:00,,diminished,swapped,shifted,shifted,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
14,153,3193.900000002235,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,153,378872,0.0-153.0,2nd,high,L,-1,"['shifted', 'swapped']",4 10 4 1 4 1 7 13 4 10 4 13 1 4 7 4,4 10 4 1 4 1 7 13 5 10 4 13 1 4 7 4,4 10 4 1 4 1 7 4 13 10 4 13 1 4 7 4,1,131,False,ATON0007,46199,2,2023-10-02 22:01:37.168000+00:00,,diminished,shifted,swapped,swapped,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
15,147,688.3000000007451,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,87,204155,0.0-87.0,2nd,high,L,0,"['swapped', 'shifted']",4 1 4 10 1 7 4 7 10 4 13 7 10 13 7 1,4 1 4 10 1 7 4 6 10 4 13 7 10 13 7 1,4 1 4 10 1 7 4 10 7 4 13 7 10 13 7 1,-1,71,False,ATON0007,46199,2,2023-10-02 22:01:37.168000+00:00,,diminished,swapped,shifted,shifted,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
16,144,713.0,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,54,130829,0.0-54.0,neither,high,G,-3,"['swapped', 'shifted']",1 7 4 7 4 13 4 13 10 4 10 13 1 7 10 13,1 7 4 7 4 13 4 12 10 4 10 13 1 7 10 13,1 7 4 7 4 13 4 10 13 4 10 13 1 7 10 13,-1,41,False,ATON0007,46199,2,2023-10-02 22:01:37.168000+00:00,,diminished,swapped,shifted,neither,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
17,143,399.4000000022352,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,43,106358,0.0-43.0,2nd,high,L,1,"['shifted', 'swapped']",10 13 7 10 13 7 1 10 4 13 4 7 10 4 7 10,10 13 7 10 13 7 1 11 4 13 4 7 10 4 7 10,10 13 7 10 13 7 1 4 10 13 4 7 10 4 7 10,1,31,False,ATON0007,46199,2,2023-10-02 22:01:37.168000+00:00,,diminished,shifted,swapped,swapped,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
18,142,976.1999999992549,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,32,82522,0.0-32.0,1st,high,A,-3,"['shifted', 'swapped']",7 13 10 7 1 10 4 7 10 1 4 1 10 7 4 10,7 13 10 7 1 10 4 6 10 1 4 1 10 7 4 10,7 13 10 7 1 10 4 10 7 1 4 1 10 7 4 10,-1,21,False,ATON0007,46199,2,2023-10-02 22:01:37.168000+00:00,,diminished,shifted,swapped,shifted,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
19,138,6194.70000000298,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,214,574508,0.0-214.0,2nd,high,L,0,"['shifted', 'swapped']",2 8 2 5 8 14 8 14 5 8 14 8 11 14 11 5,2 8 2 5 8 14 8 14 4 8 14 8 11 14 11 5,2 8 2 5 8 14 8 5 14 8 14 8 11 14 11 5,-1,181,False,ATON0007,46199,1,2023-10-02 21:52:28.613000+00:00,,diminished,shifted,swapped,swapped,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
20,137,1642.0999999977648,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,203,544706,0.0-203.0,2nd,high,L,1,"['swapped', 'shifted']",14 8 11 5 8 5 14 5 11 2 5 14 2 11 5 14,14 8 11 5 8 5 14 5 10 2 5 14 2 11 5 14,14 8 11 5 8 5 14 11 5 2 5 14 2 11 5 14,-1,171,False,ATON0007,46199,1,2023-10-02 21:52:28.613000+00:00,,diminished,swapped,shifted,shifted,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
21,136,4681.300000000745,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,192,519696,0.0-192.0,2nd,high,L,-3,"['shifted', 'swapped']",14 8 14 11 8 11 14 11 5 8 5 11 14 11 5 11,14 8 14 11 8 11 14 12 5 8 5 11 14 11 5 11,14 8 14 11 8 11 14 5 11 8 5 11 14 11 5 11,1,161,False,ATON0007,46199,1,2023-10-02 21:52:28.613000+00:00,,diminished,shifted,swapped,swapped,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
22,134,9094.599999997765,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,170,462907,0.0-170.0,neither,high,G,-2,"['shifted', 'swapped']",8 2 5 11 5 8 14 2 8 5 11 5 14 2 5 8,8 2 5 11 5 8 14 1 8 5 11 5 14 2 5 8,8 2 5 11 5 8 14 8 2 5 11 5 14 2 5 8,-1,141,False,ATON0007,46199,1,2023-10-02 21:52:28.613000+00:00,,diminished,shifted,swapped,neither,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
23,131,833.5,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,137,378167,0.0-137.0,neither,high,G,-3,"['swapped', 'shifted']",5 2 8 2 11 5 8 11 5 8 11 2 14 11 14 11,5 2 8 2 11 5 8 11 6 8 11 2 14 11 14 11,5 2 8 2 11 5 8 5 11 8 11 2 14 11 14 11,1,111,False,ATON0007,46199,1,2023-10-02 21:52:28.613000+00:00,,diminished,swapped,shifted,neither,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
24,130,2842.599999997765,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,126,353267,0.0-126.0,neither,high,G,3,"['shifted', 'swapped']",11 8 5 2 5 8 14 2 8 14 8 5 11 2 5 8,11 8 5 2 5 8 14 3 8 14 8 5 11 2 5 8,11 8 5 2 5 8 14 8 2 14 8 5 11 2 5 8,1,101,False,ATON0007,46199,1,2023-10-02 21:52:28.613000+00:00,,diminished,shifted,swapped,neither,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
25,127,1887.3999999985099,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,93,273033,0.0-93.0,neither,high,G,-1,"['shifted', 'swapped']",5 2 8 5 2 5 2 14 8 2 5 8 5 11 14 8,5 2 8 5 2 5 2 14 7 2 5 8 5 11 14 8,5 2 8 5 2 5 2 8 14 2 5 8 5 11 14 8,-1,71,False,ATON0007,46199,1,2023-10-02 21:52:28.613000+00:00,,diminished,shifted,swapped,neither,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
26,126,1465.1000000014901,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,82,247059,0.0-82.0,neither,high,G,-2,"['swapped', 'shifted']",2 5 2 5 2 8 14 11 5 8 14 5 14 11 14 2,2 5 2 5 2 8 14 12 5 8 14 5 14 11 14 2,2 5 2 5 2 8 14 5 11 8 14 5 14 11 14 2,1,61,False,ATON0007,46199,1,2023-10-02 21:52:28.613000+00:00,,diminished,swapped,shifted,neither,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
27,151,378.5,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,131,310683,0.0-131.0,1st,high,A,-2,"['shifted', 'swapped']",1 7 10 4 10 4 1 4 13 10 7 10 7 1 7 10,1 7 10 4 10 4 1 4 14 10 7 10 7 1 7 10,1 7 10 4 10 4 1 13 4 10 7 10 7 1 7 10,1,111,False,ATON0007,46199,2,2023-10-02 22:01:37.168000+00:00,,diminished,shifted,swapped,shifted,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
28,121,4163.300000000745,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,27,110639,0.0-27.0,2nd,high,L,2,"['swapped', 'shifted']",5 11 5 11 2 11 5 8 2 5 8 2 14 2 11 14,5 11 5 11 2 11 5 9 2 5 8 2 14 2 11 14,5 11 5 11 2 11 5 2 8 5 8 2 14 2 11 14,1,11,False,ATON0007,46199,1,2023-10-02 21:52:28.613000+00:00,,diminished,swapped,shifted,shifted,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
29,182,1553.199999999255,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,32,78422,0.0-32.0,2nd,high,L,-2,"['swapped', 'shifted']",15 9 15 12 9 12 9 15 12 6 15 6 3 6 12 6,15 9 15 12 9 12 9 15 11 6 15 6 3 6 12 6,15 9 15 12 9 12 9 12 15 6 15 6 3 6 12 6,-1,21,False,ATON0007,46199,4,2023-10-02 22:18:35.257000+00:00,,diminished,swapped,shifted,shifted,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
30,184,6728.0,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,54,135284,0.0-54.0,1st,high,A,-1,"['swapped', 'shifted']",3 6 3 9 3 12 15 12 9 15 9 6 3 9 15 3,3 6 3 9 3 12 15 13 9 15 9 6 3 9 15 3,3 6 3 9 3 12 15 9 12 15 9 6 3 9 15 3,1,41,False,ATON0007,46199,4,2023-10-02 22:18:35.257000+00:00,,diminished,swapped,shifted,swapped,3,20.0,No,speakers on monitor (laptop),,English,,SONA for course credit,,No,Male,,5.0,0,No,,Agree,Strongly Agree,hearing and paying close attention the melodies to see if there is any change ,2023-10-02 18:37:29,46199,True,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
